site_net_kwh,site_net_kvarh,kva,tariff
1.005545592,1.304577444,6.588528508,OFF-PEAK
5.343716162,3.905711449,26.47561424,OFF-PEAK
5.343716162,3.905711449,26.47561424,OFF-PEAK
4.323478763,4.59909182,25.24887774,PEAK
4.323478763,4.59909182,25.24887774,PEAK
5.533925541,5.975127252,32.57642769,PEAK
5.533925541,5.975127252,32.57642769,PEAK
0.89991971,5.911683749,23.91915056,PEAK
0.89991971,5.911683749,23.91915056,PEAK
0.639276061,5.736472596,23.08793338,PEAK
0.639276061,5.736472596,23.08793338,PEAK
-6.708849338,5.557454272,34.84685522,PEAK
-6.708849338,5.557454272,34.84685522,PEAK
-6.602824802,5.815739984,35.1954831,PEAK
-6.602824802,5.815739984,35.1954831,PEAK
-9.499661076,5.557474338,44.02346312,PEAK
-9.499661076,5.557474338,44.02346312,PEAK
-9.208093604,5.664092093,43.24274312,PEAK
-9.208093604,5.664092093,43.24274312,PEAK
-9.709518954,5.650752439,44.93653506,PEAK
-9.709518954,5.650752439,44.93653506,PEAK
-14.538053,1.587170164,58.49773933,PEAK
-14.538053,1.587170164,58.49773933,PEAK
-7.182852552,3.825087911,32.55141614,PEAK
-7.182852552,3.825087911,32.55141614,PEAK
-4.691275972,5.721095838,29.5943259,PEAK
-4.691275972,5.721095838,29.5943259,PEAK
-6.582108722,5.721109745,34.88386491,PEAK
-6.582108722,5.721109745,34.88386491,PEAK
-6.043150667,5.959902245,33.95057696,PEAK
-6.043150667,5.959902245,33.95057696,PEAK
6.747923754,5.390960884,34.5478067,PEAK
6.747923754,5.390960884,34.5478067,PEAK
5.250327192,4.104104434,26.65621393,PEAK
5.250327192,4.104104434,26.65621393,PEAK
0.314185752,3.472401923,13.94634737,PEAK
0.314185752,3.472401923,13.94634737,PEAK
-3.334825339,0.711927311,13.63988301,PEAK
-3.334825339,0.711927311,13.63988301,PEAK
-2.16849006,0.508104195,8.908889055,PEAK
-2.16849006,0.508104195,8.908889055,PEAK
-2.212666949,0.468354129,9.046767925,PEAK
-2.212666949,0.468354129,9.046767925,PEAK
0.627428949,0.490364926,3.185278254,PEAK
0.627428949,0.490364926,3.185278254,PEAK
0.605340505,0.472696105,3.072142533,PEAK
0.605340505,0.472696105,3.072142533,PEAK
1.839628049,0.459443556,7.584531353,PEAK
1.839628049,0.459443556,7.584531353,PEAK
1.852881116,0.468288623,7.64456687,PEAK
1.852881116,0.468288623,7.64456687,PEAK
1.996795415,0.460204338,8.196565099,PEAK
1.996795415,0.460204338,8.196565099,PEAK
2.659448761,0.726427233,11.02750324,PEAK
2.659448761,0.726427233,11.02750324,PEAK
4.179133768,1.289975617,17.4947746,PEAK
4.179133768,1.289975617,17.4947746,PEAK
4.011261587,1.176634662,16.72109501,PEAK
4.011261587,1.176634662,16.72109501,PEAK
2.151414529,0.548433037,8.880867771,OFF-PEAK
2.151414529,0.548433037,8.880867771,OFF-PEAK
2.116073018,0.473272727,8.673409563,OFF-PEAK
2.116073018,0.473272727,8.673409563,OFF-PEAK
2.195591419,0.472777776,8.983665626,OFF-PEAK
2.195591419,0.472777776,8.983665626,OFF-PEAK
2.10723764,0.455109812,8.623294415,OFF-PEAK
2.10723764,0.455109812,8.623294415,OFF-PEAK
2.080731506,0.455033592,8.519623625,OFF-PEAK
2.080731506,0.455033592,8.519623625,OFF-PEAK
2.085149195,0.463857288,8.544481961,OFF-PEAK
2.085149195,0.463857288,8.544481961,OFF-PEAK
2.067478439,0.446206958,8.460324102,OFF-PEAK
2.067478439,0.446206958,8.460324102,OFF-PEAK
2.120490707,0.481530511,8.697910066,OFF-PEAK
2.120490707,0.481530511,8.697910066,OFF-PEAK
2.40764049,0.59026519,9.915761774,OFF-PEAK
2.40764049,0.59026519,9.915761774,OFF-PEAK
4.015679276,1.175287363,16.73653748,OFF-PEAK
4.015679276,1.175287363,16.73653748,OFF-PEAK
3.962667008,1.188412714,16.54813807,OFF-PEAK
3.962667008,1.188412714,16.54813807,OFF-PEAK
3.914072429,1.139890366,16.30671667,OFF-PEAK
3.914072429,1.139890366,16.30671667,OFF-PEAK
3.914072429,1.135392806,16.30169552,OFF-PEAK
3.914072429,1.135392806,16.30169552,OFF-PEAK
4.011261587,1.113353596,16.6516189,OFF-PEAK
4.011261587,1.113353596,16.6516189,OFF-PEAK
3.95383163,1.126519165,16.44473411,OFF-PEAK
3.95383163,1.126519165,16.44473411,OFF-PEAK
4.006843898,1.189478326,16.71868737,OFF-PEAK
4.006843898,1.189478326,16.71868737,OFF-PEAK
3.654351001,1.250270602,15.44924998,OFF-PEAK
3.654351001,1.250270602,15.44924998,OFF-PEAK
3.636680245,1.214931045,15.33701439,OFF-PEAK
3.636680245,1.214931045,15.33701439,OFF-PEAK
0.14720709,2.548147774,10.2095853,OFF-PEAK
0.14720709,2.548147774,10.2095853,OFF-PEAK
3.818306626,5.456075927,26.6377867,OFF-PEAK
3.818306626,5.456075927,26.6377867,OFF-PEAK
-0.533519846,5.44293556,21.87608408,PEAK
-0.533519846,5.44293556,21.87608408,PEAK
-0.303800019,5.61529003,22.49400865,PEAK
-0.303800019,5.61529003,22.49400865,PEAK
-3.786072595,5.314525278,26.10088876,PEAK
-3.786072595,5.314525278,26.10088876,PEAK
-3.556352768,5.725488309,26.9603743,PEAK
-3.556352768,5.725488309,26.9603743,PEAK
-6.506517996,5.690953387,34.57669201,PEAK
-6.506517996,5.690953387,34.57669201,PEAK
-6.480011862,5.707715059,34.54123679,PEAK
-6.480011862,5.707715059,34.54123679,PEAK
-9.466429589,5.761020295,44.32654176,PEAK
-9.466429589,5.761020295,44.32654176,PEAK
-9.439923455,5.597646381,43.89912069,PEAK
-9.439923455,5.597646381,43.89912069,PEAK
-9.013534408,5.610474825,42.46810197,PEAK
-9.013534408,5.610474825,42.46810197,PEAK
-13.44005876,1.660879917,54.16917227,PEAK
-13.44005876,1.660879917,54.16917227,PEAK
-12.00637635,4.068881296,50.70840057,PEAK
-12.00637635,4.068881296,50.70840057,PEAK
-9.797531861,5.663586782,45.26682597,PEAK
-9.797531861,5.663586782,45.26682597,PEAK
-5.727134203,5.94954302,33.03262105,PEAK
-5.727134203,5.94954302,33.03262105,PEAK
-6.067296254,5.775775108,33.50741098,PEAK
-6.067296254,5.775775108,33.50741098,PEAK
1.584850877,5.434515009,22.64357063,PEAK
1.584850877,5.434515009,22.64357063,PEAK
1.973607507,5.698854283,24.12370344,PEAK
1.973607507,5.698854283,24.12370344,PEAK
0.045216267,4.948639945,19.79538606,PEAK
0.045216267,4.948639945,19.79538606,PEAK
-3.860020784,1.340086544,16.34409613,PEAK
-3.860020784,1.340086544,16.34409613,PEAK
0.132268395,1.073622687,4.326958475,PEAK
0.132268395,1.073622687,4.326958475,PEAK
0.061585372,1.01182224,4.054778914,PEAK
0.061585372,1.01182224,4.054778914,PEAK
2.421159632,1.016101662,10.5029341,PEAK
2.421159632,1.016101662,10.5029341,PEAK
2.390235809,1.007291271,10.37524973,PEAK
2.390235809,1.007291271,10.37524973,PEAK
3.533655412,1.011651017,14.70246692,PEAK
3.533655412,1.011651017,14.70246692,PEAK
3.379036298,0.976309891,14.06901122,PEAK
3.379036298,0.976309891,14.06901122,PEAK
3.503227355,0.976367015,14.54696914,PEAK
3.503227355,0.976367015,14.54696914,PEAK
3.710858737,1.046994075,15.42292795,PEAK
3.710858737,1.046994075,15.42292795,PEAK
3.741782559,1.033764998,15.52783657,PEAK
3.741782559,1.033764998,15.52783657,PEAK
3.684352603,1.047031703,15.32095532,PEAK
3.684352603,1.047031703,15.32095532,PEAK
3.560657311,0.985195908,14.77776247,OFF-PEAK
3.560657311,0.985195908,14.77776247,OFF-PEAK
3.693187981,0.989565626,15.29385633,OFF-PEAK
3.693187981,0.989565626,15.29385633,OFF-PEAK
2.933345477,0.669020521,12.03468597,OFF-PEAK
2.933345477,0.669020521,12.03468597,OFF-PEAK
1.926112392,0.256375658,7.772399808,OFF-PEAK
1.926112392,0.256375658,7.772399808,OFF-PEAK
1.930530081,0.24297821,7.783042905,OFF-PEAK
1.930530081,0.24297821,7.783042905,OFF-PEAK
1.868682435,0.234215648,7.533212874,OFF-PEAK
1.868682435,0.234215648,7.533212874,OFF-PEAK
1.859847057,0.238695633,7.500407116,OFF-PEAK
1.859847057,0.238695633,7.500407116,OFF-PEAK
1.895188569,0.247662693,7.645209242,OFF-PEAK
1.895188569,0.247662693,7.645209242,OFF-PEAK
1.877517813,0.251857548,7.577340286,OFF-PEAK
1.877517813,0.251857548,7.577340286,OFF-PEAK
1.926112392,0.26077826,7.774742951,OFF-PEAK
1.926112392,0.26077826,7.774742951,OFF-PEAK
1.89077088,0.252357214,7.63014934,OFF-PEAK
1.89077088,0.252357214,7.63014934,OFF-PEAK
1.868682435,0.256396851,7.544760713,OFF-PEAK
1.868682435,0.256396851,7.544760713,OFF-PEAK
1.895188569,0.26078613,7.652188307,OFF-PEAK
1.895188569,0.26078613,7.652188307,OFF-PEAK
1.859847057,0.251856116,7.507289875,OFF-PEAK
1.859847057,0.251856116,7.507289875,OFF-PEAK
1.926112392,0.265159267,7.777113483,OFF-PEAK
1.926112392,0.265159267,7.777113483,OFF-PEAK
2.089566884,0.385651668,8.499427718,OFF-PEAK
2.089566884,0.385651668,8.499427718,OFF-PEAK
1.652288482,0.424186301,6.82347858,OFF-PEAK
1.652288482,0.424186301,6.82347858,OFF-PEAK
1.652288482,0.419724026,6.819062089,OFF-PEAK
1.652288482,0.419724026,6.819062089,OFF-PEAK
-0.141686005,1.446555991,5.813913187,OFF-PEAK
-0.141686005,1.446555991,5.813913187,OFF-PEAK
3.277605259,3.580032709,19.41518187,OFF-PEAK
3.277605259,3.580032709,19.41518187,OFF-PEAK
-0.19549541,3.278595865,13.13767669,PEAK
-0.19549541,3.278595865,13.13767669,PEAK
0.02097135,3.703318434,14.81351125,PEAK
0.02097135,3.703318434,14.81351125,PEAK
-1.626453187,4.779576578,20.19493094,PEAK
-1.626453187,4.779576578,20.19493094,PEAK
-1.264202691,5.385274407,22.12668575,PEAK
-1.264202691,5.385274407,22.12668575,PEAK
0.609243087,5.52366247,22.2286389,PEAK
0.609243087,5.52366247,22.2286389,PEAK
0.856633669,5.602959137,22.67226405,PEAK
0.856633669,5.602959137,22.67226405,PEAK
-5.171056016,5.530961094,30.28698755,PEAK
-5.171056016,5.530961094,30.28698755,PEAK
-5.643748736,5.211824877,30.72849319,PEAK
-5.643748736,5.211824877,30.72849319,PEAK
-8.901052887,5.246771128,41.32937933,PEAK
-8.901052887,5.246771128,41.32937933,PEAK
-12.44845713,1.789892178,50.30591201,PEAK
-12.44845713,1.789892178,50.30591201,PEAK
-2.505345569,3.878439645,18.46902293,PEAK
-2.505345569,3.878439645,18.46902293,PEAK
-1.405341015,4.731736777,19.74408926,PEAK
-1.405341015,4.731736777,19.74408926,PEAK
4.89298954,4.003659396,25.28893361,PEAK
4.89298954,4.003659396,25.28893361,PEAK
4.76487656,3.945892167,24.74643041,PEAK
4.76487656,3.945892167,24.74643041,PEAK
6.374543638,3.919027318,29.93154369,PEAK
6.374543638,3.919027318,29.93154369,PEAK
6.701452622,4.187976417,31.60977411,PEAK
6.701452622,4.187976417,31.60977411,PEAK
4.785266496,3.866141392,24.6075841,PEAK
4.785266496,3.866141392,24.6075841,PEAK
1.056737004,0.851904918,5.429453135,PEAK
1.056737004,0.851904918,5.429453135,PEAK
1.656374179,0.521358234,6.945951143,PEAK
1.656374179,0.521358234,6.945951143,PEAK
1.515008132,0.472722993,6.348186094,PEAK
1.515008132,0.472722993,6.348186094,PEAK
0.977481748,0.472698335,4.343112769,PEAK
0.977481748,0.472698335,4.343112769,PEAK
1.030494015,0.464012894,4.520576744,PEAK
1.030494015,0.464012894,4.520576744,PEAK
2.063305741,0.468756914,8.463534603,PEAK
2.063305741,0.468756914,8.463534603,PEAK
2.02354654,0.472868948,8.312251816,PEAK
2.02354654,0.472868948,8.312251816,PEAK
2.036554616,0.472722256,8.362794783,PEAK
2.036554616,0.472722256,8.362794783,PEAK
2.036554616,0.477113619,8.366783956,PEAK
2.036554616,0.477113619,8.366783956,PEAK
2.098402262,0.522104254,8.649517817,PEAK
2.098402262,0.522104254,8.649517817,PEAK
2.266274443,0.561219861,9.33892292,PEAK
2.266274443,0.561219861,9.33892292,PEAK
2.186756041,0.547819562,9.017323999,OFF-PEAK
2.186756041,0.547819562,9.017323999,OFF-PEAK
2.186756041,0.525938671,8.996455719,OFF-PEAK
2.186756041,0.525938671,8.996455719,OFF-PEAK
2.155832218,0.52157028,8.872111911,OFF-PEAK
2.155832218,0.52157028,8.872111911,OFF-PEAK
2.14699684,0.516983096,8.833451832,OFF-PEAK
2.14699684,0.516983096,8.833451832,OFF-PEAK
2.200009108,0.530191631,9.051977234,OFF-PEAK
2.200009108,0.530191631,9.051977234,OFF-PEAK
2.19117373,0.517501382,9.005820336,OFF-PEAK
2.19117373,0.517501382,9.005820336,OFF-PEAK
2.169085285,0.512706437,8.915423818,OFF-PEAK
2.169085285,0.512706437,8.915423818,OFF-PEAK
2.124908396,0.508066208,8.739214574,OFF-PEAK
2.124908396,0.508066208,8.739214574,OFF-PEAK
2.124908396,0.508128894,8.739272888,OFF-PEAK
2.124908396,0.508128894,8.739272888,OFF-PEAK
2.129326085,0.521291649,8.768830761,OFF-PEAK
2.129326085,0.521291649,8.768830761,OFF-PEAK
2.226515242,0.512974549,9.139376793,OFF-PEAK
2.226515242,0.512974549,9.139376793,OFF-PEAK
2.151414529,0.521313413,8.854695614,OFF-PEAK
2.151414529,0.521313413,8.854695614,OFF-PEAK
2.142579151,0.521682865,8.820701498,OFF-PEAK
2.142579151,0.521682865,8.820701498,OFF-PEAK
2.151414529,0.51250702,8.846466343,OFF-PEAK
2.151414529,0.51250702,8.846466343,OFF-PEAK
2.129326085,0.530399698,8.777565416,OFF-PEAK
2.129326085,0.530399698,8.777565416,OFF-PEAK
4.148209945,1.343461591,17.44134618,OFF-PEAK
4.148209945,1.343461591,17.44134618,OFF-PEAK
3.858589623,1.405259606,16.42606146,OFF-PEAK
3.858589623,1.405259606,16.42606146,OFF-PEAK
3.779071221,1.334384073,16.03095014,OFF-PEAK
3.779071221,1.334384073,16.03095014,OFF-PEAK
3.080429577,2.612470063,16.15626007,OFF-PEAK
3.080429577,2.612470063,16.15626007,OFF-PEAK
7.36558788,5.641432995,37.11121686,OFF-PEAK
7.36558788,5.641432995,37.11121686,OFF-PEAK
6.469672081,5.25705214,33.34504558,PEAK
6.469672081,5.25705214,33.34504558,PEAK
6.080915452,5.319134969,32.31612094,PEAK
6.080915452,5.319134969,32.31612094,PEAK
3.942330849,5.412838087,26.78530603,PEAK
3.942330849,5.412838087,26.78530603,PEAK
4.66683184,5.782986696,29.72467111,PEAK
4.66683184,5.782986696,29.72467111,PEAK
-6.346834428,4.638925677,31.44568363,PEAK
-6.346834428,4.638925677,31.44568363,PEAK
-6.320328295,4.585518209,31.23421893,PEAK
-6.320328295,4.585518209,31.23421893,PEAK
-8.402312412,5.535451618,40.24725153,PEAK
-8.402312412,5.535451618,40.24725153,PEAK
-9.789466749,4.285308597,42.74529757,PEAK
-9.789466749,4.285308597,42.74529757,PEAK
-10.10908218,5.176634451,45.42969721,PEAK
-10.10908218,5.176634451,45.42969721,PEAK
-12.8259609,2.413163209,52.20400439,PEAK
-12.8259609,2.413163209,52.20400439,PEAK
-13.20353298,1.374862215,53.09968425,PEAK
-13.20353298,1.374862215,53.09968425,PEAK
-13.41999974,1.210814859,53.8980468,PEAK
-13.41999974,1.210814859,53.8980468,PEAK
-12.2510888,1.12209907,49.20947603,PEAK
-12.2510888,1.12209907,49.20947603,PEAK
-12.2113296,1.073593005,49.03373086,PEAK
-12.2113296,1.073593005,49.03373086,PEAK
-9.421080521,1.060313499,37.92224105,PEAK
-9.421080521,1.060313499,37.92224105,PEAK
-9.615458836,1.038177125,38.68536889,PEAK
-9.615458836,1.038177125,38.68536889,PEAK
-5.109580506,1.025052249,20.84554439,PEAK
-5.109580506,1.025052249,20.84554439,PEAK
-5.162592773,1.020552176,21.04999416,PEAK
-5.162592773,1.020552176,21.04999416,PEAK
-0.338192193,0.976410052,4.13328063,PEAK
-0.338192193,0.976410052,4.13328063,PEAK
-0.117307744,1.108843974,4.460127469,PEAK
-0.117307744,1.108843974,4.460127469,PEAK
3.177783504,1.069150919,13.41127388,PEAK
3.177783504,1.069150919,13.41127388,PEAK
3.15127737,1.082333831,13.3278629,PEAK
3.15127737,1.082333831,13.3278629,PEAK
3.504026076,1.060270349,14.64370005,PEAK
3.504026076,1.060270349,14.64370005,PEAK
3.499608387,1.002837153,14.56183572,PEAK
3.499608387,1.002837153,14.56183572,PEAK
3.808047894,1.02049448,15.76966087,PEAK
3.808047894,1.02049448,15.76966087,PEAK
3.768288693,0.994071478,15.5888051,PEAK
3.768288693,0.994071478,15.5888051,PEAK
3.772706382,0.993988969,15.6058079,PEAK
3.772706382,0.993988969,15.6058079,PEAK
3.719694114,1.020517888,15.42858701,PEAK
3.719694114,1.020517888,15.42858701,PEAK
3.732947181,1.016074484,15.47503901,OFF-PEAK
3.732947181,1.016074484,15.47503901,OFF-PEAK
3.746200248,1.016104212,15.52622765,OFF-PEAK
3.746200248,1.016104212,15.52622765,OFF-PEAK
3.675517225,0.949980506,15.18519797,OFF-PEAK
3.675517225,0.949980506,15.18519797,OFF-PEAK
3.755035626,0.940977792,15.48456354,OFF-PEAK
3.755035626,0.940977792,15.48456354,OFF-PEAK
2.429728935,0.413978272,9.85897415,OFF-PEAK
2.429728935,0.413978272,9.85897415,OFF-PEAK
1.904023947,0.247566238,7.680204407,OFF-PEAK
1.904023947,0.247566238,7.680204407,OFF-PEAK
1.895188569,0.247490465,7.645120004,OFF-PEAK
1.895188569,0.247490465,7.645120004,OFF-PEAK
1.921694703,0.35058931,7.813653072,OFF-PEAK
1.921694703,0.35058931,7.813653072,OFF-PEAK
2.06306075,0.265756778,8.320429146,OFF-PEAK
2.06306075,0.265756778,8.320429146,OFF-PEAK
2.036554616,0.278327163,8.221942071,OFF-PEAK
2.036554616,0.278327163,8.221942071,OFF-PEAK
1.996795415,0.251845333,8.050458871,OFF-PEAK
1.996795415,0.251845333,8.050458871,OFF-PEAK
2.010048482,0.260671866,8.10752216,OFF-PEAK
2.010048482,0.260671866,8.10752216,OFF-PEAK
2.027719238,0.26076996,8.177673293,OFF-PEAK
2.027719238,0.26076996,8.177673293,OFF-PEAK
2.080731506,0.247390422,8.381546989,OFF-PEAK
2.080731506,0.247390422,8.381546989,OFF-PEAK
2.058643061,0.265207163,8.302622325,OFF-PEAK
2.058643061,0.265207163,8.302622325,OFF-PEAK
2.023301549,0.260701323,8.160112096,OFF-PEAK
2.023301549,0.260701323,8.160112096,OFF-PEAK
1.331341217,0.265154458,5.429955907,OFF-PEAK
1.331341217,0.265154458,5.429955907,OFF-PEAK
1.353429662,0.238622637,5.497217641,OFF-PEAK
1.353429662,0.238622637,5.497217641,OFF-PEAK
-1.200830626,0.234360894,4.89394601,OFF-PEAK
-1.200830626,0.234360894,4.89394601,OFF-PEAK
-1.249425205,0.22978194,5.081516439,OFF-PEAK
-1.249425205,0.22978194,5.081516439,OFF-PEAK
-7.230266682,0.234143443,28.93622766,OFF-PEAK
-7.230266682,0.234143443,28.93622766,OFF-PEAK
-7.234684371,0.239053997,28.95453119,OFF-PEAK
-7.234684371,0.239053997,28.95453119,OFF-PEAK
-11.60697182,0.230140956,46.43701277,OFF-PEAK
-11.60697182,0.230140956,46.43701277,OFF-PEAK
-11.54954186,0.230639247,46.20737806,OFF-PEAK
-11.54954186,0.230639247,46.20737806,OFF-PEAK
-14.60644431,0.238623101,58.43357343,OFF-PEAK
-14.60644431,0.238623101,58.43357343,OFF-PEAK
-13.50643976,0.814949241,54.12401422,OFF-PEAK
-13.50643976,0.814949241,54.12401422,OFF-PEAK
-14.6863459,1.184048148,58.93599592,OFF-PEAK
-14.6863459,1.184048148,58.93599592,OFF-PEAK
-14.92048342,1.038287915,59.82626409,OFF-PEAK
-14.92048342,1.038287915,59.82626409,OFF-PEAK
-15.85752781,1.03817356,63.56590187,OFF-PEAK
-15.85752781,1.03817356,63.56590187,OFF-PEAK
-15.83102167,1.047053326,63.46243839,OFF-PEAK
-15.83102167,1.047053326,63.46243839,OFF-PEAK
-14.7875089,1.055954157,59.30065211,OFF-PEAK
-14.7875089,1.055954157,59.30065211,OFF-PEAK
-14.88028037,1.082333914,59.67836334,OFF-PEAK
-14.88028037,1.082333914,59.67836334,OFF-PEAK
-14.20617354,1.082423628,56.98940357,OFF-PEAK
-14.20617354,1.082423628,56.98940357,OFF-PEAK
-14.2194266,1.046993979,57.03168093,OFF-PEAK
-14.2194266,1.046993979,57.03168093,OFF-PEAK
0.228901126,1.06024607,4.338695572,OFF-PEAK
0.228901126,1.06024607,4.338695572,OFF-PEAK
0.295166461,1.055828749,4.385243594,OFF-PEAK
0.295166461,1.055828749,4.385243594,OFF-PEAK
3.300688395,1.051444648,13.85645249,OFF-PEAK
3.300688395,1.051444648,13.85645249,OFF-PEAK
3.287435328,1.064788032,13.82230348,OFF-PEAK
3.287435328,1.064788032,13.82230348,OFF-PEAK
1.384709071,1.038235961,6.922835399,OFF-PEAK
1.384709071,1.038235961,6.922835399,OFF-PEAK
1.380291382,1.038196717,6.908611118,OFF-PEAK
1.380291382,1.038196717,6.908611118,OFF-PEAK
2.059866883,1.033774786,9.218886601,OFF-PEAK
2.059866883,1.033774786,9.218886601,OFF-PEAK
2.090790706,1.026822332,9.317312812,OFF-PEAK
2.090790706,1.026822332,9.317312812,OFF-PEAK
3.649572219,1.060262211,15.20185954,OFF-PEAK
3.649572219,1.060262211,15.20185954,OFF-PEAK
3.623066086,1.077940532,15.12008659,OFF-PEAK
3.623066086,1.077940532,15.12008659,OFF-PEAK
3.702023359,1.073506987,15.4181162,OFF-PEAK
3.702023359,1.073506987,15.4181162,OFF-PEAK
3.702023359,1.055827421,15.39857058,OFF-PEAK
3.702023359,1.055827421,15.39857058,OFF-PEAK
3.710858737,1.051426791,15.42775206,OFF-PEAK
3.710858737,1.051426791,15.42775206,OFF-PEAK
3.684352603,1.00727571,15.2782504,OFF-PEAK
3.684352603,1.00727571,15.2782504,OFF-PEAK
3.90965474,1.064676599,16.20811473,OFF-PEAK
3.90965474,1.064676599,16.20811473,OFF-PEAK
3.388367442,0.855466179,13.97875892,OFF-PEAK
3.388367442,0.855466179,13.97875892,OFF-PEAK
2.085149195,0.494855325,8.572261272,OFF-PEAK
2.085149195,0.494855325,8.572261272,OFF-PEAK
2.120490707,0.499238588,8.713869409,OFF-PEAK
2.120490707,0.499238588,8.713869409,OFF-PEAK
2.182338352,0.499279843,8.954892334,OFF-PEAK
2.182338352,0.499279843,8.954892334,OFF-PEAK
2.089566884,0.463928895,8.561794,OFF-PEAK
2.089566884,0.463928895,8.561794,OFF-PEAK
2.06306075,0.472984558,8.466341878,OFF-PEAK
2.06306075,0.472984558,8.466341878,OFF-PEAK
2.071896128,0.477111393,8.504482438,OFF-PEAK
2.071896128,0.477111393,8.504482438,OFF-PEAK
2.058643061,0.472777551,8.448933533,OFF-PEAK
2.058643061,0.472777551,8.448933533,OFF-PEAK
1.970289282,0.454605405,8.088219509,OFF-PEAK
1.970289282,0.454605405,8.088219509,OFF-PEAK
1.992377726,0.481529724,8.198965671,OFF-PEAK
1.992377726,0.481529724,8.198965671,OFF-PEAK
1.93494777,0.468279094,7.963223651,OFF-PEAK
1.93494777,0.468279094,7.963223651,OFF-PEAK
1.957036215,0.477138758,8.057445888,OFF-PEAK
1.957036215,0.477138758,8.057445888,OFF-PEAK
1.939365459,0.49055923,8.001786541,OFF-PEAK
1.939365459,0.49055923,8.001786541,OFF-PEAK
1.987960037,0.481687416,8.181939014,OFF-PEAK
1.987960037,0.481687416,8.181939014,OFF-PEAK
1.983542348,0.4726947,8.156352643,OFF-PEAK
1.983542348,0.4726947,8.156352643,OFF-PEAK
1.280186125,0.485975429,5.477296609,OFF-PEAK
1.280186125,0.485975429,5.477296609,OFF-PEAK
1.249262303,0.472712546,5.342828392,OFF-PEAK
1.249262303,0.472712546,5.342828392,OFF-PEAK
-2.74970241,0.535689082,11.2055887,OFF-PEAK
-2.74970241,0.535689082,11.2055887,OFF-PEAK
-0.704312416,1.148885921,5.39035411,OFF-PEAK
-0.704312416,1.148885921,5.39035411,OFF-PEAK
-5.381121432,1.122154012,21.98752282,OFF-PEAK
-5.381121432,1.122154012,21.98752282,OFF-PEAK
-5.487145967,1.11767848,22.39927715,OFF-PEAK
-5.487145967,1.11767848,22.39927715,OFF-PEAK
-9.499950585,1.108853525,38.2577819,OFF-PEAK
-9.499950585,1.108853525,38.2577819,OFF-PEAK
-9.544127475,1.100005894,38.42923517,OFF-PEAK
-9.544127475,1.100005894,38.42923517,OFF-PEAK
-12.57887903,1.091189674,50.50447784,OFF-PEAK
-12.57887903,1.091189674,50.50447784,OFF-PEAK
-12.66281512,1.051322146,50.8255314,OFF-PEAK
-12.66281512,1.051322146,50.8255314,OFF-PEAK
-14.89330987,1.113260908,59.73943806,OFF-PEAK
-14.89330987,1.113260908,59.73943806,OFF-PEAK
-14.93306907,1.104466267,59.89542855,OFF-PEAK
-14.93306907,1.104466267,59.89542855,OFF-PEAK
-15.86756371,1.108913257,63.62506004,OFF-PEAK
-15.86756371,1.108913257,63.62506004,OFF-PEAK
-15.87639908,1.073498459,63.65060211,OFF-PEAK
-15.87639908,1.073498459,63.65060211,OFF-PEAK
-15.34027749,1.082371263,61.51365909,OFF-PEAK
-15.34027749,1.082371263,61.51365909,OFF-PEAK
-15.34469518,1.086752,61.53252148,OFF-PEAK
-15.34469518,1.086752,61.53252148,OFF-PEAK
-13.57184502,1.082469694,54.4597786,OFF-PEAK
-13.57184502,1.082469694,54.4597786,OFF-PEAK
-13.61160422,1.064700915,54.61272488,OFF-PEAK
-13.61160422,1.064700915,54.61272488,OFF-PEAK
-10.43593143,1.064677131,41.9604008,OFF-PEAK
-10.43593143,1.064677131,41.9604008,OFF-PEAK
-10.46243756,1.042643111,42.05704782,OFF-PEAK
-10.46243756,1.042643111,42.05704782,OFF-PEAK
-2.583177703,0.973418196,11.0419926,OFF-PEAK
-2.583177703,0.973418196,11.0419926,OFF-PEAK
-3.06912349,0.716964469,12.60701839,OFF-PEAK
-3.06912349,0.716964469,12.60701839,OFF-PEAK
0.776029808,0.680343492,4.128126995,OFF-PEAK
0.776029808,0.680343492,4.128126995,OFF-PEAK
0.718599852,0.680527818,3.958795489,OFF-PEAK
0.718599852,0.680527818,3.958795489,OFF-PEAK
2.488080469,0.684920708,10.32252744,OFF-PEAK
2.488080469,0.684920708,10.32252744,OFF-PEAK
2.315790599,0.655883728,9.627518527,OFF-PEAK
2.315790599,0.655883728,9.627518527,OFF-PEAK
3.025748242,0.636205538,12.36764159,OFF-PEAK
3.025748242,0.636205538,12.36764159,OFF-PEAK
3.012495175,0.653845593,12.33054175,OFF-PEAK
3.012495175,0.653845593,12.33054175,OFF-PEAK
3.260254461,0.667084192,13.31120459,OFF-PEAK
3.260254461,0.667084192,13.31120459,OFF-PEAK
3.176318371,0.658315884,12.97528617,OFF-PEAK
3.176318371,0.658315884,12.97528617,OFF-PEAK
3.149812237,0.649409487,12.8642449,OFF-PEAK
3.149812237,0.649409487,12.8642449,OFF-PEAK
3.163065304,0.662688387,12.92695665,OFF-PEAK
3.163065304,0.662688387,12.92695665,OFF-PEAK
3.176318371,0.653864048,12.97168398,OFF-PEAK
3.176318371,0.653864048,12.97168398,OFF-PEAK
3.189571438,0.653967767,13.0236952,OFF-PEAK
3.189571438,0.653967767,13.0236952,OFF-PEAK
3.242583705,0.658261706,13.23489784,OFF-PEAK
